,address,location,latitude,longtitude
759,제주특별자치도 제주시 한경면 저지리 산13-24,성전동입구,33.3370663,126.2277
760,제주특별자치도 제주시 한경면 저지리 3040,명이동(물통오리식당 맞은편 관정),33.3409777,126.2489377
761,제주특별자치도 제주시 한경면 저지리 1504-6,농협창고(신협맞은편),33.31949,126.26156
762,제주특별자치도 제주시 한경면 저지리 2114-24,예술인마을입구,33.3277974,126.2448432
763,제주특별자치도 제주시 한경면 저지리2114-79,현대미술관 인근,33.340017,126.26491
764,제주특별자치도 제주시 한경면 저지리114-76,현대미술관 뒤쪽,,
765,제주특별자치도 제주시 한경면 저지리 1529-4,생각하는 정원,33.3383733,126.2553878
766,제주특별자치도 제주시 한경면 저지리 2120-85,방림원 차고지,33.3261714,126.2465391
767,제주특별자치도 제주시 한경면 저지리 416-1,저청초등학교안 주차장,33.3248292,126.2475061
768,제주특별자치도 제주시 한경면 저지리 산39,유리의 성,33.3175112,126.2638305
769,제주특별자치도 제주시 한경면 저지리 2889-3,"분재예술원↔ 명리동 중간
(몽생이)",33.324716,126.259976
770,제주특별자치도 제주시 한경면 저지리 3215,명리동 알동네식당 옆골목안,33.3246456,126.2513323
771,제주특별자치도 제주시 한경면 저지리 1799-1,저지파출소 옆,33.3164588,126.2592801
772,제주특별자치도 제주시 한경면 저지리 3267,"비밀의 정원
(유리성~녹차밭사이)",33.3082844,126.281528
773,제주특별자치도 제주시 한경면 저지리 산 38,"곶자왈식당, 마트",33.309007,126.2803525
774,제주특별자치도 제주시 한경면 청수리 1634-1,청수편의점 맞은편,33.3248292,126.2475061
775,제주특별자치도 제주시 한경면 청수리 1505-1,청수 우리집 편션 옆,33.3214705,126.2363463
776,제주특별자치도 제주시 한경면 청수리 854-1,평화박물관 입구,33.3200063,126.2375558
777,제주특별자치도 제주시 한경면 청수리 1535,청수천주교 성당 안,33.3055931,126.2421444
778,제주특별자치도 제주시 한경면 청수리 3389,애서원 입구,33.3203969,126.2391652
779,제주특별자치도 제주시 한경면 청수리 147-4,청수리평화동 수출단지 선과장앞,33.3045442,126.249813
780,제주특별자치도 제주시 한경면 청수리 53-1,청수알미늄맞은편(평화동소공원),33.3045442,126.249813
781,제주특별자치도 제주시 한경면 청수리 113-2,청수승마장(웃뜨르빛센타),33.3106892,126.2521389
782,제주특별자치도 제주시 한경면 청수리 2130,"청수 캠핑장(펜션)
낙천-청수 가기전 4거리 왼쪽 농로",33.3020447,126.2502385
783,제주특별자치도 제주시 한경면 청수리2391,청수타운하우스,33.31316,126.244629
784,제주특별자치도 제주시 한경면 고산리 2179-1,제주리필건물 앞(동문식당),33.3019551,126.1807032
785,제주특별자치도 제주시 한경면 고산리 2825-1,도로변 금성물류 입구쪽,33.302983,126.1733051
786,제주특별자치도 제주시 한경면 고산리 2205-1,우체국 돌담 옆(사철나무),33.3011319,126.1700873
787,제주특별자치도 제주시 한경면 고산리 3871,한장동마을 공터,33.3036118,126.1703192
788,제주특별자치도 제주시 한경면 고산리 3809-4,한장동 입구(신축건물),33.290856,126.164711
789,제주특별자치도 제주시 한경면 고산리 3855,한장동 양식장,33.2913368,126.1565418
790,제주특별자치도 제주시 한경면 고산리 3616-9,자구내포구 화장실 옆,33.30912,126.165563
791,제주특별자치도 제주시 한경면 고산리 3594-1,자구내 입구,33.30808,126.165941
792,제주특별자치도 제주시 한경면 고산리 3818-1,한장동 농협창고 옆,33.29047,126.167745
793,제주특별자치도 제주시 한경면 고산리 3616-11,자구내 (해양파출소),33.308381,126.164245
794,제주특별자치도 제주시 한경면 고산리 2409-4,태권도장 삼거리(고산로 6길 16),33.3066758,126.1716513
795,제주특별자치도 제주시 한경면 고산리 1296-6,저류지 접 도로변(서종수),33.3066758,126.1716513
796,제주특별자치도 제주시 한경면 고산리 2749-1,"6,000냥 부페",33.3066837,126.1768144
797,제주특별자치도 제주시 한경면 고산리 3147-4,뷰티고 주차장,33.303256,126.1715097
798,제주특별자치도 제주시 한경면 고산리 2162-5,"고영란 집 맞은편 사거리
고조로 24맞은편",33.3049868,126.1721158
799,제주특별자치도 제주시 한경면 고산리 2609-4,한국통신사원아파트앞,33.304495,126.1754704
800,제주특별자치도 제주시 한경면 고산리 2141-3,"고산로 4길 14
(어린이집쪽 정미소 남쪽)",33.3075157,126.1694757
801,제주특별자치도 제주시 한경면 고산리 3148-1,뜨레모아(체육관 맞은편),33.3034972,126.1912653
802,제주특별자치도 제주시 한경면 고산리  1885-13,고학로64가기전도로변(고산2. 사거리),33.3024568,126.177516
803,제주특별자치도 제주시 한경면 고산리 1890-27,리사무소옆(항내물)택시탑승,33.3034088,126.1787524
804,제주특별자치도 제주시 한경면 고산리 1999-5,항내물(하천안쪽),33.3021939,126.1790889
805,제주특별자치도 제주시 한경면 고산리 451,신수동방송국입구(신물),33.3030729,126.1795818
806,제주특별자치도 제주시 한경면 고산리 250,농협창고옆(전답동),"33.30325,126",126.1824576
807,제주특별자치도 제주시 한경면 고산리 1547-1,고산5길23맞은편(이기창 이장),33.3029522,126.1896312
808,제주특별자치도 제주시 한경면 고산리 1727,칠전동회관 주차장,33.3013072,126.1825771
809,제주특별자치도 제주시 한경면 고산리 1618-2,고산2리회관 남측 골목,33.302446,126.1768431
810,제주특별자치도 제주시 한경면 고산리 1600,회관 건너편도로 방향,33.3013072,126.1825771
811,제주특별자치도 제주시 한경면 고산리 2103-3,원광요양원앞,33.3048153,126.1802458
812,제주특별자치도 제주시 한경면 고산리 1930-2,리사무소 옆(회관 옆),33.3048153,126.1802458
813,제주특별자치도 제주시 한경면 청수리 3277,다목적회관입입구,33.2927056,126.2251332
814,제주특별자치도 제주시 한경면 청수리 3338,폐교 옆,33.2927056,126.2251332
815,제주특별자치도 제주시 한경면 청수리 3390,월광동회관 입구,33.2954637,126.2248962
816,제주특별자치도 제주시 한경면 청수리 2503-2,수룡2길 11,33.2934894,126.2474391
817,제주특별자치도 제주시 한경면 낙천리 283-1,수룡동 농협창고옆(낙천리 283-1),33.3104413,126.2388292
818,제주특별자치도 제주시 한경면 청수리 2477-1,수룡동 마을 안길 끝,33.3078674,126.2415075
819,제주특별자치도 제주시 한경면 청수리3388-1,무뚱식당옆,33.302783,126.23781
820,제주특별자치도 제주시 추자면 대서리 4-4,여정여관 앞,33.96275,126.298027
821,제주특별자치도 제주시 추자면 대서리 8-4,제일식당 앞,33.963723,126.297265
822,제주특별자치도 제주시 추자면 대서리 147-2,솔잎가든식당 앞,33.962682,126.295113
823,제주특별자치도 제주시 추자면 대서리 147-16,대서리사무소 앞,33.962108,126.294327
824,제주특별자치도 제주시 추자면 대서리 147-16,추자한의원 앞,33.962293,126.294347
825,제주특별자치도 제주시 추자면 영흥리 366-8,나바론민박 앞,33.960916,126.295437
826,제주특별자치도 제주시 추자면 영흥리 362-3,영흥리사무소 앞,33.960041,126.296309
827,제주특별자치도 제주시 추자면 영흥리 367-14,영흥리 광장 동쪽,33.960062,126.297598
828,제주특별자치도 제주시 추자면 묵리 731-6,묵리포구 인근,33.944881,126.312545
829,제주특별자치도 제주시 추자면 영흥리 325-5,추자청소년문화의집 서쪽,33.961335,126.292823
830,제주특별자치도 제주시 추자면 영흥리 307,해군부대아파트 내,33.960474,126.293929
831,제주특별자치도 제주시 추자면 묵리 216,묵리경로당 앞,33.944945,126.314911
832,제주특별자치도 제주시 추자면 신양리 841-2,신양2리 마을길,33.940798,126.322208
833,제주특별자치도 제주시 추자면 신양리 874-8,장작평사 삼거리,33.940487,126.323634
834,제주특별자치도 제주시 추자면 신양리 448-3,하추자 추자도수협 옆,33.944492,126.326641
835,제주특별자치도 제주시 추자면 신양리 434-9,신양1리 해녀탈의장 옆,33.94618,126.328176
836,제주특별자치도 제주시 추자면 신양리 434-1,하추자 신양항 뒤편,33.945777,126.329729
837,제주특별자치도 제주시 추자면 신양리 172-1,추자피싱랜드민박 앞,33.947758,126.332098
838,제주특별자치도 제주시 추자면 예초리 200-7,예초리마을 광장,33.956496,126.33236
839,제주특별자치도 제주시 추자면 대서리 83-1,추자체육관 서쪽,33.963767,126.293552
840,제주특별자치도 제주시 추자면 대서리 19-2,추자면사무소 옆,33.964078,126.296261
841,제주특별자치도 제주시 추자면 묵리 134-1,쌍림파크 앞,33.941553,126.317522
842,제주특별자치도 제주시 추자면 신양리 839-1,전우실업 사원아파트입구,33.941221,126.322602
843,제주특별자치도 제주시 우도면 연평리 1604-3번지선,천진리 소공원앞,33.496888,126.953455
844,제주특별자치도 제주시 우도면 연평리 1675-3번지선,우도파출소앞,33.494742,126.952678
845,제주특별자치도 제주시 우도면 연평리 1735-3번지선,동천진동해녀탈의실앞,33.492429,126.952873
846,제주특별자치도 제주시 우도면 연평리 2650-1번지선,하얀산호식당옆,33.494284,126.945822
847,제주특별자치도 제주시 우도면 연평리 1830-2번지선,서천진동 물통앞,33.496321,126.948753
848,제주특별자치도 제주시 우도면 연평리 343-1번지선,우도봉 주차장,33.493803,126.959092
849,제주특별자치도 제주시 우도면 연평리 243번지선,영일동 버스정류소앞,33.502161,126.966861
850,제주특별자치도 제주시 우도면 연평리 208-1번지선,영일동 마을회관 옆,33.502665,126.964419
851,제주특별자치도 제주시 우도면 연평리 312번지선,검멀레주차장내,33.497688,126.968472
852,제주특별자치도 제주시 우도면 연평리 610-1번지선,조일리 리사무소옆,33.509586,126.963098
853,제주특별자치도 제주시 우도면 연평리 37번지선 맞은편,안비양 입구 공터,33.512842,126.965046
854,제주특별자치도 제주시 우도면 연평리 5-1번지선,안비양 공중화장실옆,33.514726,126.968797
855,제주특별자치도 제주시 우도면 연평리 1185-5번지선,하고수동해수욕장앞,33.513796,126.957303
856,제주특별자치도 제주시 우도면 연평리 1231-4번지선,오봉리 상고수동,33.517576,126.953414
857,제주특별자치도 제주시 우도면 연평리 926번지선,오봉리 삼양동,33.519271,126.95129
858,제주특별자치도 제주시 우도면 연평리 890-2번지선,오봉리 전흘동,33.519325,126.949961
859,제주특별자치도 제주시 우도면 연평리 969-1번지선,오봉리 산물통해녀촌 옆,33.51639,126.949191
860,제주특별자치도 제주시 우도면 연평리 2384-5번지선 맞은편,하우목동항 대합실옆,33.5098,126.942938
861,제주특별자치도 제주시 우도면 연평리 2072-2번지선,산호사 상우목동,33.503791,126.946556
862,제주특별자치도 제주시 우도면 연평리 1457번지선,우도농협앞,33.507955,126.953918
863,제주특별자치도 제주시 우도면 연평리 1442번지선,우도초중학교,33.505933,126.956152
864,제주특별자치도 제주시 관덕로9길18,중앙로 밀레,33.514859,126.524302
865,제주특별자치도 제주시 중앙로7길15,주민센터,33.514907,126.526542
866,제주특별자치도 제주시 관덕로13길12,칠성상가조합,33.513991,126.526067
867,제주특별자치도 제주시 만덕로6길29,한어정앞,33.513502,126.52891
868,제주특별자치도 제주시 신산로2길8,영미식당옆,33.51264,126.531236
869,제주특별자치도 제주시 동문로8길16,,33.511772,126.530195
870,제주특별자치도 제주시 신산로2길21,,33.512266,126.529722
871,제주특별자치도 제주시 동문로4길7-9,,33.511947,126.528758
872,제주특별자치도 제주시 동문로6길17-3,,33.511609,126.52927
873,제주특별자치도 제주시 신선서길10-19,,33.509749,126.528639
874,제주특별자치도 제주시 성지로34,,33.510497,126.527177
875,제주특별자치도 제주시 중앙로13길31,동문시장뒤,33.511556,126.527799
876,제주특별자치도 제주시 관덕로7길4,목관아지 주차장,33.513854,126.523277
877,제주특별자치도 제주시 일도2동 1041-1,남수각 내리막입구,33.5089984,126.5191447
878,제주특별자치도 제주시 일도2동 1046-2,기산아파트 북측 울타리,33.5069448,126.5204483
879,제주특별자치도 제주시 일도2동 1036-6,서광맛국수 동측,33.5073815,126.5220703
880,제주특별자치도 제주시 일도2동 1032-5,호남석재 입구,33.5084849,126.5244968
881,제주특별자치도 제주시 일도2동 1029-25,동문성당 정문 앞,33.5103632,126.5225429
882,제주특별자치도 제주시 일도2동 992-11,(구)중앙병원 입구,33.5133225,126.5257681
883,제주특별자치도 제주시 일도2동 1006-20,구)중앙병원 남측,33.511677,126.5256817
884,제주특별자치도 제주시 일도2동 982-1,킹마트 동측,33.5134486,126.5276645
885,제주특별자치도 제주시 일도2동 601-5,(구)조흥골프연습장 서측,33.5128594,126.5286194
886,제주특별자치도 제주시 일도2동 984-3,시농협 북측,33.512204,126.5278598
